Date Time,Temperature,direction,depth,height,Anemometer;wind_speed;Avg (m/s),Wind Vane TMR;wind_direction;Avg (°),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;temperature;Avg (°C),Barometer;air_pressure;Avg (hPa),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²)
2022-08-25 21:42:00,24.62,N,13.5,1,2.4669,182.5015,72.9179,24.5658,1013.4365,13.4372
2022-08-25 21:45:00,24.62,N,13.5,1,2.1889,183.1671,73.0036,24.568,1013.4457,13.3594
2022-08-25 21:49:00,24.56,N,13.5,1,2.1889,183.1671,73.0036,24.568,1013.4457,13.3594
2022-08-25 21:52:00,24.62,N,13.5,1,2.1889,183.1671,73.0036,24.568,1013.4457,13.3594
2022-08-25 21:55:00,24.56,N,13.5,1,2.3732,182.671,73.0374,24.3556,1013.4466,13.3635
2022-08-25 21:58:00,24.56,N,13.5,1,2.3732,182.671,73.0374,24.3556,1013.4466,13.3635
2022-08-25 22:02:00,24.56,N,13.5,1,2.3732,182.671,73.0374,24.3556,1013.4466,13.3635
2022-08-25 22:05:00,24.56,N,13.5,1,1.5971,180.2546,73.3746,24.2464,1013.4652,13.3184
2022-08-25 22:08:00,24.62,N,13.5,1,1.5971,180.2546,73.3746,24.2464,1013.4652,13.3184
2022-08-25 22:11:00,24.56,N,13.5,1,1.5971,180.2546,73.3746,24.2464,1013.4652,13.3184
2022-08-25 22:15:00,24.56,N,13.5,1,1.8865,191.4322,73.5539,24.1592,1013.5197,13.3102
2022-08-25 22:18:00,24.56,N,13.5,1,1.8865,191.4322,73.5539,24.1592,1013.5197,13.3102
2022-08-25 22:21:00,24.5,N,13.5,1,1.8865,191.4322,73.5539,24.1592,1013.5197,13.3102
2022-08-25 22:24:00,24.43,N,13.5,1,1.8865,191.4322,73.5539,24.1592,1013.5197,13.3102
2022-08-25 22:28:00,24.43,N,13.5,1,1.6154,198.3682,73.9418,23.951,1013.5134,13.2365
2022-08-25 22:31:00,24.43,N,13.5,1,1.6154,198.3682,73.9418,23.951,1013.5134,13.2365
2022-08-25 22:34:00,24.43,N,13.5,1,1.6154,198.3682,73.9418,23.951,1013.5134,13.2365
2022-08-25 22:37:00,24.37,N,13.5,1,1.34,204.1696,74.6902,23.6453,1013.4686,13.216
2022-08-25 22:41:00,24.37,N,13.5,1,1.34,204.1696,74.6902,23.6453,1013.4686,13.216
2022-08-25 22:44:00,24.43,N,13.5,1,1.34,204.1696,74.6902,23.6453,1013.4686,13.216
2022-08-25 22:47:00,24.37,N,13.5,1,0.9955,220.8392,75.7993,23.2779,1013.4721,13.1259
2022-08-25 22:50:00,24.37,N,13.5,1,0.9955,220.8392,75.7993,23.2779,1013.4721,13.1259
2022-08-25 22:54:00,24.31,N,13.5,1,0.9955,220.8392,75.7993,23.2779,1013.4721,13.1259
2022-08-25 22:57:00,24.31,N,13.5,1,1.2987,224.6522,77.0946,22.9067,1013.4413,13.2324
2022-08-25 23:03:00,24.31,N,13.5,1,1.2987,224.6522,77.0946,22.9067,1013.4413,13.2324
2022-08-25 23:07:00,24.25,N,13.5,1,0.8573,217.8306,78.2957,22.6806,1013.2907,13.298
2022-08-25 23:10:00,24.25,N,13.5,1,0.8573,217.8306,78.2957,22.6806,1013.2907,13.298
2022-08-25 23:13:00,24.25,N,13.5,1,0.8573,217.8306,78.2957,22.6806,1013.2907,13.298
2022-08-25 23:17:00,24.18,N,13.5,1,0.6866,187.4707,79.2868,22.694,1013.3024,13.2201
2022-08-25 23:20:00,24.25,N,13.5,1,0.6866,187.4707,79.2868,22.694,1013.3024,13.2201
2022-08-25 23:23:00,24.18,N,13.5,1,0.6866,187.4707,79.2868,22.694,1013.3024,13.2201
2022-08-25 23:26:00,24.25,N,13.5,1,0.899,233.5404,79.8156,22.6408,1013.2841,13.085
2022-08-25 23:30:00,24.18,N,13.5,1,0.899,233.5404,79.8156,22.6408,1013.2841,13.085
2022-08-25 23:33:00,24.12,N,13.5,1,0.899,233.5404,79.8156,22.6408,1013.2841,13.085
2022-08-25 23:36:00,24.12,N,13.5,1,0.8229,220.1336,80.472,22.4296,1013.1582,13.0932
2022-08-25 23:39:00,24.06,N,13.5,1,0.8229,220.1336,80.472,22.4296,1013.1582,13.0932
2022-08-25 23:43:00,24.12,N,13.5,1,0.8229,220.1336,80.472,22.4296,1013.1582,13.0932
2022-08-25 23:46:00,24.06,N,13.5,1,1.2664,230.4106,81.1129,22.2442,1013.059,13.1751
2022-08-25 23:49:00,24.06,N,13.5,1,1.2664,230.4106,81.1129,22.2442,1013.059,13.1751
2022-08-25 23:52:00,24.0,N,13.5,1,1.2664,230.4106,81.1129,22.2442,1013.059,13.1751
2022-08-25 23:56:00,23.93,N,13.5,1,1.2971,226.3998,81.7728,22.0785,1012.823,13.13
2022-08-25 23:59:00,24.0,N,13.5,1,1.2971,226.3998,81.7728,22.0785,1012.823,13.13
2022-08-26 00:02:00,24.0,N,13.5,1,1.2971,226.3998,81.7728,22.0785,1012.823,13.13
2022-08-26 00:06:00,23.93,N,13.5,1,1.1581,217.5554,82.3931,21.9319,1012.6659,13.1014
2022-08-26 00:09:00,23.93,N,13.5,1,1.1581,217.5554,82.3931,21.9319,1012.6659,13.1014
2022-08-26 00:12:00,23.93,N,13.5,1,1.1581,217.5554,82.3931,21.9319,1012.6659,13.1014
2022-08-26 00:15:00,23.93,N,13.5,1,1.1049,205.2055,83.0261,21.885,1012.5527,13.044
2022-08-26 00:19:00,23.87,N,13.5,1,1.1049,205.2055,83.0261,21.885,1012.5527,13.044
2022-08-26 00:22:00,23.87,N,13.5,1,1.1049,205.2055,83.0261,21.885,1012.5527,13.044
2022-08-26 00:25:00,23.87,N,13.5,1,0.8841,210.4286,83.5699,21.8291,1012.486,12.9908
2022-08-26 00:28:00,23.81,N,13.5,1,0.8841,210.4286,83.5699,21.8291,1012.486,12.9908
2022-08-26 00:32:00,23.81,N,13.5,1,0.8841,210.4286,83.5699,21.8291,1012.486,12.9908
2022-08-26 00:35:00,23.81,N,13.5,1,1.1702,215.2455,84.1558,21.7158,1012.344,13.1177
2022-08-26 00:38:00,23.81,N,13.5,1,1.1702,215.2455,84.1558,21.7158,1012.344,13.1177
2022-08-26 00:41:00,23.81,N,13.5,1,1.1702,215.2455,84.1558,21.7158,1012.344,13.1177
2022-08-26 00:45:00,23.75,N,13.5,1,0.9807,206.9446,84.6232,21.664,1012.208,13.0522
2022-08-26 00:48:00,23.75,N,13.5,1,0.9807,206.9446,84.6232,21.664,1012.208,13.0522
2022-08-26 00:51:00,23.68,N,13.5,1,0.9807,206.9446,84.6232,21.664,1012.208,13.0522
2022-08-26 00:55:00,23.68,N,13.5,1,0.8211,209.1085,84.974,21.611,1012.0423,13.0113
2022-08-26 00:58:00,23.62,N,13.5,1,0.8211,209.1085,84.974,21.611,1012.0423,13.0113
2022-08-26 01:01:00,23.62,N,13.5,1,0.8211,209.1085,84.974,21.611,1012.0423,13.0113
2022-08-26 01:04:00,23.68,N,13.5,1,0.8211,209.1085,84.974,21.611,1012.0423,13.0113
2022-08-26 01:08:00,23.68,N,13.5,1,0.6156,215.6023,85.2896,21.5364,1011.9344,13.0195
2022-08-26 01:11:00,23.56,N,13.5,1,0.6156,215.6023,85.2896,21.5364,1011.9344,13.0195
2022-08-26 01:14:00,23.68,N,13.5,1,0.6156,215.6023,85.2896,21.5364,1011.9344,13.0195
2022-08-26 01:17:00,23.56,N,13.5,1,1.1328,207.5368,85.5881,21.4819,1011.7528,13.0358
2022-08-26 01:21:00,23.56,N,13.5,1,1.1328,207.5368,85.5881,21.4819,1011.7528,13.0358
2022-08-26 01:24:00,23.56,N,13.5,1,1.1328,207.5368,85.5881,21.4819,1011.7528,13.0358
2022-08-26 01:27:00,23.56,N,13.5,1,0.9171,201.3034,85.8473,21.4403,1011.5754,13.0399
2022-08-26 01:30:00,23.5,N,13.5,1,0.9171,201.3034,85.8473,21.4403,1011.5754,13.0399
2022-08-26 01:34:00,23.56,N,13.5,1,0.9171,201.3034,85.8473,21.4403,1011.5754,13.0399
2022-08-26 01:37:00,23.5,N,13.5,1,1.2882,199.246,86.126,21.422,1011.4013,12.9457
2022-08-26 01:40:00,23.43,N,13.5,1,1.2882,199.246,86.126,21.422,1011.4013,12.9457
2022-08-26 01:44:00,23.43,N,13.5,1,1.2882,199.246,86.126,21.422,1011.4013,12.9457
2022-08-26 01:47:00,23.43,N,13.5,1,1.4421,207.6037,86.303,21.3559,1011.2954,12.8679
2022-08-26 01:50:00,23.43,N,13.5,1,1.4421,207.6037,86.303,21.3559,1011.2954,12.8679
2022-08-26 01:53:00,23.43,N,13.5,1,1.4421,207.6037,86.303,21.3559,1011.2954,12.8679
2022-08-26 01:57:00,23.43,N,13.5,1,0.9271,196.9811,86.5233,21.2391,1011.2174,12.8679
2022-08-26 02:00:00,23.43,N,13.5,1,0.9271,196.9811,86.5233,21.2391,1011.2174,12.8679
2022-08-26 02:03:00,23.37,N,13.5,1,0.9271,196.9811,86.5233,21.2391,1011.2174,12.8679
2022-08-26 02:06:00,23.37,N,13.5,1,0.8423,198.2895,86.8295,21.1978,1011.2333,13.0195
2022-08-26 02:10:00,23.37,N,13.5,1,0.8423,198.2895,86.8295,21.1978,1011.2333,13.0195
2022-08-26 02:13:00,23.37,N,13.5,1,0.8423,198.2895,86.8295,21.1978,1011.2333,13.0195
2022-08-26 02:16:00,23.31,N,13.5,1,0.9028,211.9868,87.05,21.2274,1011.229,12.9867
2022-08-26 02:20:00,23.31,N,13.5,1,0.9028,211.9868,87.05,21.2274,1011.229,12.9867
2022-08-26 02:23:00,23.31,N,13.5,1,0.9028,211.9868,87.05,21.2274,1011.229,12.9867
2022-08-26 02:26:00,23.37,N,13.5,1,0.6095,218.1667,87.1965,21.2128,1011.221,12.9457
2022-08-26 02:29:00,23.25,N,13.5,1,0.6095,218.1667,87.1965,21.2128,1011.221,12.9457
2022-08-26 02:33:00,23.31,N,13.5,1,0.6095,218.1667,87.1965,21.2128,1011.221,12.9457
2022-08-26 02:36:00,23.25,N,13.5,1,0.912,226.0605,87.3702,21.1394,1011.3045,12.8679
2022-08-26 02:39:00,23.25,N,13.5,1,0.912,226.0605,87.3702,21.1394,1011.3045,12.8679
2022-08-26 02:42:00,23.25,N,13.5,1,0.912,226.0605,87.3702,21.1394,1011.3045,12.8679
2022-08-26 02:46:00,23.18,N,13.5,1,0.8011,234.7251,87.5652,21.0141,1011.2871,12.8188
2022-08-26 02:49:00,23.25,N,13.5,1,0.8011,234.7251,87.5652,21.0141,1011.2871,12.8188
2022-08-26 02:52:00,23.18,N,13.5,1,0.8011,234.7251,87.5652,21.0141,1011.2871,12.8188
2022-08-26 02:56:00,23.12,N,13.5,1,0.7418,226.3208,87.8025,20.8852,1011.2061,12.8393
2022-08-26 02:59:00,23.18,N,13.5,1,0.7418,226.3208,87.8025,20.8852,1011.2061,12.8393
2022-08-26 03:02:00,23.12,N,13.5,1,0.7418,226.3208,87.8025,20.8852,1011.2061,12.8393
2022-08-26 03:05:00,23.12,N,13.5,1,0.6474,214.712,88.0401,20.8129,1011.2418,12.8638
2022-08-26 03:09:00,23.12,N,13.5,1,0.6474,214.712,88.0401,20.8129,1011.2418,12.8638
2022-08-26 03:12:00,23.06,N,13.5,1,0.6474,214.712,88.0401,20.8129,1011.2418,12.8638
2022-08-26 03:15:00,23.06,N,13.5,1,1.1299,196.7343,88.2987,20.8241,1011.1692,12.9048
2022-08-26 03:18:00,23.06,N,13.5,1,1.1299,196.7343,88.2987,20.8241,1011.1692,12.9048
2022-08-26 03:22:00,23.06,N,13.5,1,1.1299,196.7343,88.2987,20.8241,1011.1692,12.9048
2022-08-26 03:25:00,23.0,N,13.5,1,1.1646,198.8082,88.4093,20.8858,1011.1457,12.8843
2022-08-26 03:28:00,23.0,N,13.5,1,1.1646,198.8082,88.4093,20.8858,1011.1457,12.8843
2022-08-26 03:32:00,23.0,N,13.5,1,1.1646,198.8082,88.4093,20.8858,1011.1457,12.8843
2022-08-26 03:35:00,23.0,N,13.5,1,1.1574,196.4836,88.5451,20.9062,1011.1553,12.8229
2022-08-26 03:38:00,23.0,N,13.5,1,1.1574,196.4836,88.5451,20.9062,1011.1553,12.8229
2022-08-26 03:41:00,23.0,N,13.5,1,1.1574,196.4836,88.5451,20.9062,1011.1553,12.8229
2022-08-26 03:45:00,23.0,N,13.5,1,1.3309,197.2531,88.684,20.8697,1010.9951,12.8474
2022-08-26 03:48:00,22.93,N,13.5,1,1.3309,197.2531,88.684,20.8697,1010.9951,12.8474
2022-08-26 03:51:00,22.93,N,13.5,1,1.3309,197.2531,88.684,20.8697,1010.9951,12.8474
2022-08-26 03:54:00,22.93,N,13.5,1,1.3309,197.2531,88.684,20.8697,1010.9951,12.8474
2022-08-26 03:58:00,22.93,N,13.5,1,1.2656,198.0028,88.8592,20.813,1010.9626,12.8229
2022-08-26 04:01:00,22.87,N,13.5,1,1.2656,198.0028,88.8592,20.813,1010.9626,12.8229
2022-08-26 04:04:00,22.87,N,13.5,1,1.2656,198.0028,88.8592,20.813,1010.9626,12.8229
2022-08-26 04:08:00,22.87,N,13.5,1,1.5553,192.404,89.0273,20.7835,1010.9771,12.8311
2022-08-26 04:11:00,22.81,N,13.5,1,1.5553,192.404,89.0273,20.7835,1010.9771,12.8311
2022-08-26 04:14:00,22.81,N,13.5,1,1.5553,192.404,89.0273,20.7835,1010.9771,12.8311
2022-08-26 04:17:00,22.81,N,13.5,1,1.1656,199.1733,89.127,20.7791,1010.922,12.8106
2022-08-26 04:21:00,22.87,N,13.5,1,1.1656,199.1733,89.127,20.7791,1010.922,12.8106
2022-08-26 04:24:00,22.81,N,13.5,1,1.1656,199.1733,89.127,20.7791,1010.922,12.8106
2022-08-26 04:27:00,22.81,N,13.5,1,1.3247,197.9357,89.2661,20.7178,1010.9566,12.786
2022-08-26 04:30:00,22.75,N,13.5,1,1.3247,197.9357,89.2661,20.7178,1010.9566,12.786
2022-08-26 04:34:00,22.75,N,13.5,1,1.3247,197.9357,89.2661,20.7178,1010.9566,12.786
2022-08-26 04:37:00,22.68,N,13.5,1,1.0462,197.4425,89.3737,20.694,1011.0515,12.7492
2022-08-26 04:40:00,22.68,N,13.5,1,1.0462,197.4425,89.3737,20.694,1011.0515,12.7492
2022-08-26 04:44:00,22.75,N,13.5,1,1.0462,197.4425,89.3737,20.694,1011.0515,12.7492
2022-08-26 04:47:00,22.75,N,13.5,1,1.3538,194.5047,89.5205,20.6532,1011.0366,12.786
2022-08-26 04:50:00,22.75,N,13.5,1,1.3538,194.5047,89.5205,20.6532,1011.0366,12.786
2022-08-26 04:53:00,22.68,N,13.5,1,1.3538,194.5047,89.5205,20.6532,1011.0366,12.786
2022-08-26 04:57:00,22.68,N,13.5,1,1.3204,195.0074,89.6456,20.6367,1011.0274,12.8065
2022-08-26 05:00:00,22.62,N,13.5,1,1.3204,195.0074,89.6456,20.6367,1011.0274,12.8065
2022-08-26 05:03:00,22.62,N,13.5,1,1.3204,195.0074,89.6456,20.6367,1011.0274,12.8065
2022-08-26 05:07:00,22.62,N,13.5,1,1.1913,196.0173,89.7666,20.6215,1011.1547,12.8352
2022-08-26 05:10:00,22.62,N,13.5,1,1.1913,196.0173,89.7666,20.6215,1011.1547,12.8352
2022-08-26 05:13:00,22.62,N,13.5,1,1.1913,196.0173,89.7666,20.6215,1011.1547,12.8352
2022-08-26 05:16:00,22.56,N,13.5,1,1.5041,196.9205,89.893,20.6166,1011.2438,12.8065
2022-08-26 05:20:00,22.56,N,13.5,1,1.5041,196.9205,89.893,20.6166,1011.2438,12.8065
2022-08-26 05:23:00,22.56,N,13.5,1,1.5041,196.9205,89.893,20.6166,1011.2438,12.8065
2022-08-26 05:26:00,22.56,N,13.5,1,1.3266,198.9328,89.979,20.6222,1011.2247,12.9416
2022-08-26 05:29:00,22.5,N,13.5,1,1.3266,198.9328,89.979,20.6222,1011.2247,12.9416
2022-08-26 05:36:00,22.5,N,13.5,1,1.1887,201.161,90.0772,20.6673,1011.2885,13.2448
2022-08-26 05:39:00,22.5,N,13.5,1,1.1887,201.161,90.0772,20.6673,1011.2885,13.2448
2022-08-26 05:43:00,22.56,N,13.5,1,1.1887,201.161,90.0772,20.6673,1011.2885,13.2448
2022-08-26 05:46:00,22.5,N,13.5,1,1.2532,197.6572,90.1326,20.767,1011.328,21.4243
2022-08-26 05:49:00,22.5,N,13.5,1,1.2532,197.6572,90.1326,20.767,1011.328,21.4243
2022-08-26 05:52:00,22.43,N,13.5,1,1.2532,197.6572,90.1326,20.767,1011.328,21.4243
2022-08-26 05:59:00,22.43,N,13.5,1,1.0516,198.2995,90.1296,20.9678,1011.4211,32.4437
2022-08-26 06:02:00,22.43,N,13.5,1,1.0516,198.2995,90.1296,20.9678,1011.4211,32.4437
2022-08-26 06:05:00,22.5,N,13.5,1,1.0264,195.4311,89.9818,21.2093,1011.5482,14.1422
2022-08-26 06:09:00,22.5,N,13.5,1,1.0264,195.4311,89.9818,21.2093,1011.5482,14.1422
2022-08-26 06:12:00,22.43,N,13.5,1,1.0264,195.4311,89.9818,21.2093,1011.5482,14.1422
2022-08-26 06:19:00,22.5,N,13.5,1,1.1332,200.6023,89.9701,21.4387,1011.6178,91.803
2022-08-26 06:25:00,22.43,N,13.5,1,1.4206,196.4469,89.5688,21.8294,1011.6735,64.4858
2022-08-26 06:28:00,22.5,N,13.5,1,1.4206,196.4469,89.5688,21.8294,1011.6735,64.4858
2022-08-26 06:32:00,22.43,N,13.5,1,1.4206,196.4469,89.5688,21.8294,1011.6735,64.4858
2022-08-26 06:35:00,22.5,N,13.5,1,1.8057,188.5885,89.3857,22.0677,1011.6442,80.095
2022-08-26 06:39:00,22.5,N,13.5,1,1.8057,188.5885,89.3857,22.0677,1011.6442,80.095
2022-08-26 06:45:00,22.5,N,13.5,1,1.8872,192.8645,89.2359,22.2363,1011.7083,53.1222
2022-08-26 06:48:00,22.56,N,13.5,1,1.8872,192.8645,89.2359,22.2363,1011.7083,53.1222
2022-08-26 06:58:00,22.56,N,13.5,1,2.313,189.23,89.2186,22.4435,1011.7534,190.8103
2022-08-26 07:05:00,22.56,N,13.5,1,2.5272,187.0025,88.6525,23.1625,1011.7801,290.0143
2022-08-26 07:08:00,22.62,N,13.5,1,2.5272,187.0025,88.6525,23.1625,1011.7801,290.0143
2022-08-26 07:11:00,22.62,N,13.5,1,2.5272,187.0025,88.6525,23.1625,1011.7801,290.0143
2022-08-26 07:15:00,22.62,N,13.5,1,3.4317,187.7646,88.0225,23.4331,1012.0296,340.104
2022-08-26 07:18:00,22.75,N,13.5,1,3.4317,187.7646,88.0225,23.4331,1012.0296,340.104
2022-08-26 07:21:00,22.68,N,13.5,1,3.4317,187.7646,88.0225,23.4331,1012.0296,340.104
2022-08-26 07:24:00,22.68,N,13.5,1,3.4317,187.7646,88.0225,23.4331,1012.0296,340.104
2022-08-26 07:31:00,22.81,N,13.5,1,2.06,174.9532,87.3664,24.4021,1012.1575,565.6449
2022-08-26 07:34:00,22.87,N,13.5,1,2.06,174.9532,87.3664,24.4021,1012.1575,565.6449
2022-08-26 07:38:00,22.87,N,13.5,1,3.8446,186.8433,85.5103,24.8642,1012.3266,591.4457
2022-08-26 07:41:00,22.93,N,13.5,1,3.8446,186.8433,85.5103,24.8642,1012.3266,591.4457
2022-08-26 07:44:00,23.0,N,13.5,1,3.8446,186.8433,85.5103,24.8642,1012.3266,591.4457
2022-08-26 07:48:00,23.06,N,13.5,1,2.2186,168.3707,84.7364,25.2286,1012.3499,668.0289
2022-08-26 07:54:00,23.12,N,13.5,1,2.2186,168.3707,84.7364,25.2286,1012.3499,668.0289
2022-08-26 07:57:00,23.12,N,13.5,1,3.0512,178.5683,82.7385,25.5793,1012.443,631.8477
2022-08-26 08:01:00,23.12,N,13.5,1,3.0512,178.5683,82.7385,25.5793,1012.443,631.8477
2022-08-26 08:04:00,23.18,N,13.5,1,3.0512,178.5683,82.7385,25.5793,1012.443,631.8477
2022-08-26 08:07:00,23.18,N,13.5,1,2.6626,163.4447,81.2833,25.8923,1012.4792,331.1869
2022-08-26 08:10:00,23.25,N,13.5,1,2.6626,163.4447,81.2833,25.8923,1012.4792,331.1869
2022-08-26 08:14:00,23.31,N,13.5,1,2.6626,163.4447,81.2833,25.8923,1012.4792,331.1869
2022-08-26 08:17:00,23.37,N,13.5,1,3.3686,160.3144,79.6195,26.1228,1012.5219,403.1433
2022-08-26 08:23:00,23.43,N,13.5,1,3.3686,160.3144,79.6195,26.1228,1012.5219,403.1433
2022-08-26 08:27:00,23.5,N,13.5,1,3.1439,162.5449,77.4801,26.6216,1012.5007,131.4755
2022-08-26 08:30:00,23.5,N,13.5,1,3.1439,162.5449,77.4801,26.6216,1012.5007,131.4755
2022-08-26 08:33:00,23.56,N,13.5,1,3.1439,162.5449,77.4801,26.6216,1012.5007,131.4755
2022-08-26 08:40:00,23.62,N,13.5,1,3.7789,159.405,76.4351,26.454,1012.6388,594.4085
2022-08-26 08:43:00,23.75,N,13.5,1,3.7789,159.405,76.4351,26.454,1012.6388,594.4085
2022-08-26 08:46:00,23.75,N,13.5,1,3.716,150.712,75.1353,26.7377,1012.6681,595.7485
2022-08-26 08:53:00,23.87,N,13.5,1,3.716,150.712,75.1353,26.7377,1012.6681,595.7485
2022-08-26 08:56:00,23.87,N,13.5,1,4.0173,157.1396,74.6076,26.6437,1012.6724,567.0463
2022-08-26 08:59:00,24.0,N,13.5,1,4.0173,157.1396,74.6076,26.6437,1012.6724,567.0463
2022-08-26 09:03:00,24.0,N,13.5,1,4.0173,157.1396,74.6076,26.6437,1012.6724,567.0463
2022-08-26 09:06:00,24.0,N,13.5,1,3.9769,158.6133,73.8194,26.9048,1012.6666,672.1678
2022-08-26 09:13:00,24.12,N,13.5,1,3.9769,158.6133,73.8194,26.9048,1012.6666,672.1678
2022-08-26 09:16:00,24.18,N,13.5,1,4.8206,158.3057,73.3258,26.5781,1012.6969,794.2508
2022-08-26 09:22:00,24.25,N,13.5,1,4.8206,158.3057,73.3258,26.5781,1012.6969,794.2508
2022-08-26 09:29:00,24.31,N,13.5,1,4.9354,164.0797,71.6544,26.6683,1012.6809,787.3416
2022-08-26 09:32:00,24.31,N,13.5,1,4.9354,164.0797,71.6544,26.6683,1012.6809,787.3416
2022-08-26 09:36:00,24.37,N,13.5,1,4.2265,143.4486,70.3162,26.8412,1012.6315,803.9548
2022-08-26 09:39:00,24.37,N,13.5,1,4.2265,143.4486,70.3162,26.8412,1012.6315,803.9548
2022-08-26 09:43:00,24.37,N,13.5,1,4.2265,143.4486,70.3162,26.8412,1012.6315,803.9548
2022-08-26 09:49:00,24.43,N,13.5,1,4.2887,164.0428,68.3203,26.972,1012.5997,800.4143
2022-08-26 09:52:00,24.5,N,13.5,1,4.2887,164.0428,68.3203,26.972,1012.5997,800.4143
2022-08-26 09:56:00,24.5,N,13.5,1,4.3624,166.2967,65.8404,27.4149,1012.637,818.4535
2022-08-26 10:02:00,24.56,N,13.5,1,4.3624,166.2967,65.8404,27.4149,1012.637,818.4535
2022-08-26 10:06:00,24.62,N,13.5,1,4.8217,140.5921,64.9953,27.2124,1012.6676,750.0335
2022-08-26 10:09:00,24.62,N,13.5,1,4.8217,140.5921,64.9953,27.2124,1012.6676,750.0335
2022-08-26 10:15:00,24.75,N,13.5,1,4.3354,156.9653,66.0624,27.2847,1012.6975,493.9874
2022-08-26 10:22:00,24.75,N,13.5,1,4.3354,156.9653,66.0624,27.2847,1012.6975,493.9874
2022-08-26 10:31:00,24.93,N,13.5,1,4.8373,150.4014,65.2771,27.283,1012.6176,268.6638
2022-08-26 10:35:00,24.93,N,13.5,1,5.417,157.0474,64.6957,27.1064,1012.5831,131.1437
2022-08-26 10:38:00,25.06,N,13.5,1,5.417,157.0474,64.6957,27.1064,1012.5831,131.1437
2022-08-26 10:41:00,25.12,N,13.5,1,5.417,157.0474,64.6957,27.1064,1012.5831,131.1437
2022-08-26 10:44:00,25.12,N,13.5,1,5.417,157.0474,64.6957,27.1064,1012.5831,131.1437
2022-08-26 10:48:00,25.25,N,13.5,1,5.3139,153.9289,65.4269,26.8888,1012.4813,352.5824
2022-08-26 10:54:00,25.37,N,13.5,1,5.3139,153.9289,65.4269,26.8888,1012.4813,352.5824
2022-08-26 10:57:00,25.43,N,13.5,1,4.3802,159.4655,66.0649,27.2372,1012.2376,208.3333
2022-08-26 11:04:00,25.5,N,13.5,1,4.3802,159.4655,66.0649,27.2372,1012.2376,208.3333
2022-08-26 11:07:00,25.56,N,13.5,1,5.1508,151.6621,65.8577,27.2401,1012.1696,190.8145
2022-08-26 11:10:00,25.62,N,13.5,1,5.1508,151.6621,65.8577,27.2401,1012.1696,190.8145
2022-08-26 11:14:00,25.68,N,13.5,1,5.1508,151.6621,65.8577,27.2401,1012.1696,190.8145
2022-08-26 11:17:00,25.75,N,13.5,1,4.894,162.5914,66.6695,26.8844,1012.0971,65.8097
2022-08-26 11:21:00,25.75,N,13.5,1,4.894,162.5914,66.6695,26.8844,1012.0971,65.8097
2022-08-26 11:27:00,25.87,N,13.5,1,5.4681,140.4662,67.8299,26.5283,1011.9344,63.6377
2022-08-26 11:33:00,25.93,N,13.5,1,5.4681,140.4662,67.8299,26.5283,1011.9344,63.6377
2022-08-26 11:37:00,26.0,N,13.5,1,3.4056,162.5629,69.8874,26.9655,1011.663,580.2993
2022-08-26 11:40:00,26.06,N,13.5,1,3.4056,162.5629,69.8874,26.9655,1011.663,580.2993
2022-08-26 11:44:00,26.18,N,13.5,1,3.4056,162.5629,69.8874,26.9655,1011.663,580.2993
2022-08-26 11:50:00,26.18,N,13.5,1,4.3876,152.8739,68.8726,27.0869,1011.5621,280.1997
2022-08-26 11:54:00,26.25,N,13.5,1,4.3876,152.8739,68.8726,27.0869,1011.5621,280.1997
2022-08-26 11:57:00,26.31,N,13.5,1,4.6922,178.4194,69.4349,26.8642,1011.3965,536.6065
2022-08-26 12:00:00,26.31,N,13.5,1,4.6922,178.4194,69.4349,26.8642,1011.3965,536.6065
2022-08-26 12:04:00,26.37,N,13.5,1,4.6922,178.4194,69.4349,26.8642,1011.3965,536.6065
2022-08-26 12:07:00,26.43,N,13.5,1,4.8831,177.5065,69.0049,27.1117,1011.1213,585.5774
2022-08-26 12:10:00,26.37,N,13.5,1,4.8831,177.5065,69.0049,27.1117,1011.1213,585.5774
2022-08-26 12:14:00,26.37,N,13.5,1,4.8831,177.5065,69.0049,27.1117,1011.1213,585.5774
2022-08-26 12:17:00,26.5,N,13.5,1,5.997,144.0597,67.9957,27.1066,1011.0088,650.7926
2022-08-26 12:21:00,26.5,N,13.5,1,5.997,144.0597,67.9957,27.1066,1011.0088,650.7926
2022-08-26 12:27:00,26.5,N,13.5,1,5.3336,155.1665,67.3493,26.9884,1010.9273,612.0422
2022-08-26 12:30:00,26.5,N,13.5,1,5.3336,155.1665,67.3493,26.9884,1010.9273,612.0422
2022-08-26 12:34:00,26.56,N,13.5,1,5.3336,155.1665,67.3493,26.9884,1010.9273,612.0422
2022-08-26 12:37:00,26.56,N,13.5,1,4.5383,169.6928,66.626,27.1706,1010.8586,108.9122
2022-08-26 12:40:00,26.56,N,13.5,1,4.5383,169.6928,66.626,27.1706,1010.8586,108.9122
2022-08-26 12:47:00,26.62,N,13.5,1,4.2993,175.7342,66.2989,27.0629,1010.8617,178.8362
2022-08-26 12:50:00,26.62,N,13.5,1,4.2993,175.7342,66.2989,27.0629,1010.8617,178.8362
2022-08-26 13:10:00,26.68,N,13.5,1,4.7987,180.7774,65.5522,27.5454,1010.5374,292.6822
2022-08-26 13:16:00,26.68,N,13.5,1,4.3147,171.6163,65.6189,27.4794,1010.4102,225.8357
